Team,Day,X,Y
Wild Wings,48,-0.9997080942252989,-0.981211143709433
Wild Wings,49,-0.9274385709293009,-0.9357673142457943
Wild Wings,50,-0.8760247982749586,-0.8792653906233301
Wild Wings,51,-0.9867540811833734,-0.8606426804127758
Wild Wings,52,-0.9984529161328582,-0.9844502306850839
Wild Wings,53,-1,-1
Wild Wings,54,-0.9292893218813453,-0.9292893218813453
Worms,28,-0.12178,0.10233
Worms,29,-0.1971,-0.00299
Worms,30,-0.2694,-0.11041
Worms,31,-0.32859,-0.22511
Worms,32,-0.40946984271755005,-0.3270511424300299
Worms,33,-0.4948048474352422,-0.42545234495589107
Worms,34,-0.5807321182618747,-0.5234440619593999
Worms,35,-0.6670445386752912,-0.6215500659398381
Worms,36,-0.7139375521407615,-0.7413002869888037
Worms,37,-0.7999957103236757,-0.8397375062016055
Worms,38,-0.9024589144942117,-0.9218248301272147
Worms,39,-1,-1
Worms,40,-1,-0.9
Worms,41,-0.9999882679845729,-1
Worms,42,-1,-1
Worms,43,-1,-1
Worms,44,-0.9,-1
Worms,45,-1,-1
Worms,46,-0.9292893218813453,-0.9292893218813453
Worms,47,-1,-1
Worms,48,-0.9,-1
Worms,49,-1,-0.9999759321214743
Worms,50,-0.9998191684732074,-1
Worms,51,-1,-1
Worms,52,-0.9292893218813453,-0.9292893218813453
Worms,53,-1,-1
Worms,54,-0.9292893218813453,-0.9292893218813453
